"","V1","Subject","Age","Handedness","Sex","Condition","Cond_order","Dailyusage","Socialapps","Vision","date","set_size","correct_answer","response_time","response_timed_out","target_present","pressed_key"
"3982",3982,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,FALSE,2.201,FALSE,TRUE,"m"
"3983",3983,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,1.993,FALSE,FALSE,"m"
"3984",3984,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,1.994,FALSE,TRUE,"x"
"3985",3985,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,1.576,FALSE,TRUE,"x"
"3986",3986,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,1.144,FALSE,TRUE,"x"
"3987",3987,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",6,TRUE,0.731,FALSE,TRUE,"x"
"3988",3988,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,2.011,FALSE,TRUE,"x"
"3989",3989,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,TRUE,3.087,FALSE,FALSE,"m"
"3990",3990,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,TRUE,2.174,FALSE,FALSE,"m"
"3991",3991,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",6,TRUE,1.23,FALSE,FALSE,"m"
"3992",3992,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",6,TRUE,0.697,FALSE,TRUE,"x"
"3993",3993,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,1.746,FALSE,FALSE,"m"
"3994",3994,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,TRUE,2.152,FALSE,FALSE,"m"
"3995",3995,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,1.742,FALSE,FALSE,"m"
"3996",3996,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,TRUE,0.792,FALSE,TRUE,"x"
"3997",3997,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,0.808,FALSE,TRUE,"x"
"3998",3998,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,TRUE,2.038,FALSE,FALSE,"m"
"3999",3999,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,FALSE,2.158,FALSE,TRUE,"m"
"4000",4000,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",6,TRUE,1.528,FALSE,FALSE,"m"
"4001",4001,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",18,TRUE,1.054,FALSE,TRUE,"x"
"4002",4002,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",6,FALSE,1.445,FALSE,TRUE,"m"
"4003",4003,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",12,TRUE,1.593,FALSE,FALSE,"m"
"4004",4004,"7d3690cf",22,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.51.107",6,TRUE,1.28,FALSE,FALSE,"m"
"4005",4005,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",NA,NA,NA,NA,NA,""
"4006",4006,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.8881,FALSE,TRUE,"x"
"4007",4007,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.6919,FALSE,FALSE,"m"
"4008",4008,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.7289,FALSE,FALSE,"m"
"4009",4009,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.979,FALSE,FALSE,"m"
"4010",4010,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.0265,FALSE,FALSE,"m"
"4011",4011,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.1772,FALSE,FALSE,"m"
"4012",4012,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.7919,FALSE,TRUE,"x"
"4013",4013,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.7286,FALSE,FALSE,"m"
"4014",4014,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.4743,FALSE,FALSE,"m"
"4015",4015,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.5742,FALSE,TRUE,"x"
"4016",4016,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.7616,FALSE,FALSE,"m"
"4017",4017,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.5235,FALSE,FALSE,"m"
"4018",4018,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.4595,FALSE,FALSE,"m"
"4019",4019,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.9284,FALSE,FALSE,"m"
"4020",4020,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.6787,FALSE,TRUE,"x"
"4021",4021,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.7738,FALSE,TRUE,"x"
"4022",4022,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,FALSE,1.6733,FALSE,TRUE,"m"
"4023",4023,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.9921,FALSE,FALSE,"m"
"4024",4024,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.8733,FALSE,FALSE,"m"
"4025",4025,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.7236,FALSE,FALSE,"m"
"4026",4026,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.1778,FALSE,TRUE,"x"
"4027",4027,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,2.1892,FALSE,FALSE,"m"
"4028",4028,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.8587,FALSE,TRUE,"x"
"4029",4029,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,2.0754,FALSE,FALSE,"m"
"4030",4030,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.9262,FALSE,TRUE,"x"
"4031",4031,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.9299,FALSE,TRUE,"x"
"4032",4032,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.8754,FALSE,FALSE,"m"
"4033",4033,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.6616,FALSE,TRUE,"x"
"4034",4034,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.7435,FALSE,TRUE,"x"
"4035",4035,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.7604,FALSE,FALSE,"m"
"4036",4036,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.9613,FALSE,FALSE,"m"
"4037",4037,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,2.0071,FALSE,FALSE,"m"
"4038",4038,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.6791,FALSE,TRUE,"x"
"4039",4039,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.7438,FALSE,TRUE,"x"
"4040",4040,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.0072,FALSE,TRUE,"x"
"4041",4041,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.1401,FALSE,TRUE,"x"
"4042",4042,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,1.4146,FALSE,FALSE,"m"
"4043",4043,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.2438,FALSE,FALSE,"m"
"4044",4044,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.9778,FALSE,TRUE,"x"
"4045",4045,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.4915,FALSE,TRUE,"x"
"4046",4046,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,FALSE,0.7915,FALSE,TRUE,"m"
"4047",4047,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,1.4116,FALSE,TRUE,"x"
"4048",4048,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,1.9128,FALSE,TRUE,"x"
"4049",4049,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.8259,FALSE,TRUE,"x"
"4050",4050,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.9924,FALSE,TRUE,"x"
"4051",4051,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.7924,FALSE,TRUE,"x"
"4052",4052,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.663,FALSE,TRUE,"x"
"4053",4053,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,1.2808,FALSE,TRUE,"x"
"4054",4054,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.6628,FALSE,TRUE,"x"
"4055",4055,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.7926,FALSE,FALSE,"m"
"4056",4056,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,1.1122,FALSE,FALSE,"m"
"4057",4057,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.9946,FALSE,TRUE,"x"
"4058",4058,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.0098,FALSE,FALSE,"m"
"4059",4059,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.8119,FALSE,FALSE,"m"
"4060",4060,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.4267,FALSE,FALSE,"m"
"4061",4061,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.323,FALSE,FALSE,"m"
"4062",4062,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.8134,FALSE,FALSE,"m"
"4063",4063,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.0278,FALSE,TRUE,"x"
"4064",4064,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.5767,FALSE,TRUE,"x"
"4065",4065,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,0.9074,FALSE,TRUE,"x"
"4066",4066,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.4932,FALSE,TRUE,"x"
"4067",4067,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.7955,FALSE,FALSE,"m"
"4068",4068,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.0241,FALSE,TRUE,"x"
"4069",4069,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.012,FALSE,TRUE,"x"
"4070",4070,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.3242,FALSE,TRUE,"x"
"4071",4071,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.9121,FALSE,TRUE,"x"
"4072",4072,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.3768,FALSE,FALSE,"m"
"4073",4073,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.4594,FALSE,FALSE,"m"
"4074",4074,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,1.1644,FALSE,FALSE,"m"
"4075",4075,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,2.0282,FALSE,FALSE,"m"
"4076",4076,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.7774,FALSE,TRUE,"x"
"4077",4077,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.3075,FALSE,TRUE,"x"
"4078",4078,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.4224,FALSE,FALSE,"m"
"4079",4079,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,FALSE,1.2415,FALSE,TRUE,"m"
"4080",4080,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,2.028,FALSE,FALSE,"m"
"4081",4081,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.7291,FALSE,FALSE,"m"
"4082",4082,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.2252,FALSE,TRUE,"x"
"4083",4083,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.5615,FALSE,FALSE,"m"
"4084",4084,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.7587,FALSE,TRUE,"x"
"4085",4085,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,1.5246,FALSE,FALSE,"m"
"4086",4086,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,0.909,FALSE,TRUE,"x"
"4087",4087,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.7967,FALSE,TRUE,"x"
"4088",4088,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.695,FALSE,TRUE,"x"
"4089",4089,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,2.2766,FALSE,FALSE,"m"
"4090",4090,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.1088,FALSE,FALSE,"m"
"4091",4091,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,FALSE,2.0417,FALSE,TRUE,"m"
"4092",4092,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,1.3776,FALSE,FALSE,"m"
"4093",4093,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,TRUE,2.0906,FALSE,FALSE,"m"
"4094",4094,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,TRUE,1.309,FALSE,FALSE,"m"
"4095",4095,"a79dfc9e",19,"R","Female","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,TRUE,0.8968,FALSE,FALSE,"m"
"4096",4096,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",NA,NA,NA,NA,NA,""
"4097",4097,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,2.3047,FALSE,FALSE,"m"
"4098",4098,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,TRUE,0.9986,FALSE,TRUE,"x"
"4099",4099,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,TRUE,1.3203,FALSE,TRUE,"x"
"4100",4100,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,TRUE,1.6047,FALSE,FALSE,"m"
"4101",4101,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,1.8084,FALSE,FALSE,"m"
"4102",4102,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,1.4328,FALSE,FALSE,"m"
"4103",4103,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,TRUE,0.9149,FALSE,TRUE,"x"
"4104",4104,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,1.6741,FALSE,FALSE,"m"
"4105",4105,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,TRUE,1.0606,FALSE,FALSE,"m"
"4106",4106,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,TRUE,0.9888,FALSE,FALSE,"m"
"4107",4107,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,FALSE,0.9593,FALSE,TRUE,"m"
"4108",4108,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,TRUE,1.1682,FALSE,TRUE,"x"
"4109",4109,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,2.0723,FALSE,FALSE,"m"
"4110",4110,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,FALSE,1.039,FALSE,TRUE,"m"
"4111",4111,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,TRUE,0.8247,FALSE,TRUE,"x"
"4112",4112,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,TRUE,1.3368,FALSE,FALSE,"m"
"4113",4113,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,1.3981,FALSE,TRUE,"x"
"4114",4114,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,TRUE,0.8722,FALSE,FALSE,"m"
"4115",4115,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,1.5801,FALSE,TRUE,"x"
"4116",4116,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,FALSE,2.102,FALSE,FALSE,"x"
"4117",4117,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,2.2238,FALSE,FALSE,"m"
"4118",4118,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,0.9272,FALSE,TRUE,"x"
"4119",4119,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,1.5601,FALSE,FALSE,"m"
"4120",4120,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,TRUE,0.7303,FALSE,TRUE,"x"
"4121",4121,"365ec2ac",28,"R","Male","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,TRUE,1.3743,FALSE,FALSE,"m"
